Country,Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD,Total_Social_Spending,Development_Spending,Governance_Spending,Social_Spending_%,Development_Spending_%,Governance_Spending_%,Total_Allocated,Budget_Remaining
Sweden,2017,2.12,15.54,18.45,1.18,242.142,9.41,6.27,12.54,21.95,12.54,5.133,37.629,44.675,2.857,22.786,15.182,30.365,53.15,30.365,135.454,37.968,38.355,55.93990303210513,15.680055504621256,15.839879079217978,242.14200000000002,-2.842170943040401e-14
Sweden,2018,2.11,15.52,18.49,1.25,249.15,9.39,6.26,12.53,21.92,12.53,5.257,38.668,46.068,3.114,23.395,15.597,31.218,54.614,31.218,139.35,38.992,39.589,55.93016255267911,15.650010034115994,15.88962472406181,249.14899999999997,0.0010000000000331966
Sweden,2019,2.27,15.75,18.67,1.06,235.886,9.34,6.23,12.45,21.79,12.45,5.355,37.152,44.04,2.5,22.032,14.696,29.368,51.399,29.368,132.591,36.728,37.223,56.209779300170425,15.570233078690555,15.780080208236184,235.91,-0.02400000000000091
Sweden,2020,2.24,15.31,18.55,0.67,269.002,9.48,6.32,12.64,22.13,12.64,6.026,41.184,49.9,1.802,25.501,17.001,34.002,59.53,34.002,150.614,42.502,41.830000000000005,55.98991829057033,15.799882528754432,15.550070259700673,268.948,0.05400000000003047
Sweden,2021,2.46,15.55,19.28,0.61,296.689,9.32,6.21,12.42,21.74,12.42,7.299,46.135,57.202,1.81,27.651,18.424,36.849,64.5,36.849,167.837,46.075,45.958,56.57001102164219,15.529729784387017,15.490294550859653,296.719,-0.029999999999972715
Sweden,2022,2.8,15.28,19.05,1.37,264.454,9.23,6.15,12.3,21.53,12.3,7.405,40.409,50.378,3.623,24.409,16.264,32.528,56.937,32.528,147.724,40.673,43.556,55.85999833619457,15.379990470932563,16.470161162243716,264.48100000000005,-0.027000000000043656
Sweden,2023,3.16,15.28,19.45,1.37,266.256,9.11,6.07,12.15,21.26,12.15,8.414,40.684,51.787,3.648,24.256,16.162,32.35,56.606,32.35,149.077,40.418,44.412000000000006,55.990099753620584,15.180127396190136,16.680187488732653,266.257,-0.0010000000000331966
Sweden,2024,4.12,15.28,19.45,1.37,278.137,8.97,5.98,11.96,20.93,11.96,11.459,42.499,54.098,3.81,24.949,16.633,33.265,58.214,33.265,154.811,41.582,48.534000000000006,55.65998051320034,14.950186418923048,17.449674081477834,278.192,-0.05500000000000682
Sweden,2025,4.12,15.28,19.45,1.37,307.647,8.97,5.98,11.96,20.93,11.96,12.675,47.009,59.837,4.215,27.596,18.397,36.795,64.391,36.795,171.23700000000002,45.992999999999995,53.685,55.66022096753748,14.949926376658961,17.450194541146185,307.71000000000004,-0.06300000000004502
Sweden,2026,4.12,15.28,19.45,1.37,318.415,8.97,5.98,11.96,20.93,11.96,13.119,48.654,61.932,4.362,28.562,19.041,38.082,66.644,38.082,177.23000000000002,47.603,55.563,55.660066265722406,14.949986652638852,17.44986888180519,318.478,-0.06299999999998818
Switzerland,1946,5.38,15.59,7.84,2.04,1.126,10.37,6.92,13.83,24.21,13.83,0.061,0.175,0.088,0.023,0.117,0.078,0.156,0.273,0.156,0.536,0.195,0.24,47.602131438721145,17.317939609236237,21.314387211367674,1.127,-0.001000000000000112
Switzerland,1947,5.38,15.59,7.84,2.04,1.182,10.37,6.92,13.83,24.21,13.83,0.064,0.184,0.093,0.024,0.123,0.082,0.163,0.286,0.163,0.563,0.20500000000000002,0.251,47.63113367174281,17.343485617597295,21.235194585448394,1.182,0.0
Switzerland,1948,5.38,15.59,7.84,2.04,1.241,10.37,6.92,13.83,24.21,13.83,0.067,0.193,0.097,0.025,0.129,0.086,0.172,0.3,0.172,0.5900000000000001,0.215,0.264,47.54230459307011,17.324738114423848,21.273166800966962,1.2409999999999999,2.220446049250313e-16
Switzerland,1949,5.38,15.59,7.84,2.04,1.303,10.37,6.92,13.83,24.21,13.83,0.07,0.203,0.102,0.027,0.135,0.09,0.18,0.315,0.18,0.62,0.225,0.277,47.58250191864927,17.267843438219494,21.258633921719113,1.3019999999999998,0.001000000000000112
Switzerland,1950,5.38,15.59,7.84,2.04,1.368,10.37,6.92,13.83,24.21,13.83,0.074,0.213,0.107,0.028,0.142,0.095,0.189,0.331,0.189,0.651,0.237,0.29100000000000004,47.58771929824561,17.32456140350877,21.271929824561404,1.3679999999999999,2.220446049250313e-16
Switzerland,1951,5.38,15.59,7.84,2.04,1.437,10.37,6.92,13.83,24.21,13.83,0.077,0.224,0.113,0.029,0.149,0.099,0.199,0.348,0.199,0.685,0.248,0.30500000000000005,47.668754349338904,17.258176757132915,21.224773834377178,1.437,0.0
Switzerland,1952,5.38,15.59,7.84,2.04,1.508,10.37,6.92,13.83,24.21,13.83,0.081,0.235,0.118,0.031,0.156,0.104,0.209,0.365,0.209,0.718,0.26,0.32099999999999995,47.61273209549071,17.24137931034483,21.28647214854111,1.508,0.0
Switzerland,1953,5.38,15.59,7.84,2.04,1.584,10.37,6.92,13.83,24.21,13.83,0.085,0.247,0.124,0.032,0.164,0.11,0.219,0.383,0.219,0.754,0.274,0.33599999999999997,47.6010101010101,17.2979797979798,21.21212121212121,1.583,0.001000000000000112
Switzerland,1954,5.38,15.59,7.84,2.04,1.663,10.37,6.92,13.83,24.21,13.83,0.089,0.259,0.13,0.034,0.172,0.115,0.23,0.403,0.23,0.792,0.287,0.353,47.624774503908604,17.257967528562837,21.226698737221884,1.662,0.001000000000000112
Switzerland,1955,5.38,15.59,7.84,2.04,1.746,10.37,6.92,13.83,24.21,13.83,0.094,0.272,0.137,0.036,0.181,0.121,0.241,0.423,0.241,0.8320000000000001,0.302,0.37099999999999994,47.651775486827034,17.29667812142039,21.248568155784646,1.746,0.0
Switzerland,1956,5.38,15.59,7.84,2.04,1.834,10.37,6.92,13.83,24.21,13.83,0.099,0.286,0.144,0.037,0.19,0.127,0.254,0.444,0.254,0.8739999999999999,0.317,0.38999999999999996,47.65539803707742,17.28462377317339,21.264994547437293,1.835,-0.0009999999999998899
Switzerland,1957,5.38,15.59,7.84,2.04,1.925,10.37,6.92,13.83,24.21,13.83,0.104,0.3,0.151,0.039,0.2,0.133,0.266,0.466,0.266,0.917,0.333,0.409,47.63636363636364,17.2987012987013,21.246753246753244,1.925,0.0
Switzerland,1958,5.38,15.59,7.84,2.04,2.021,10.37,6.92,13.83,24.21,13.83,0.109,0.315,0.158,0.041,0.21,0.14,0.28,0.489,0.28,0.962,0.35,0.43,47.60019792182088,17.318159327065807,21.27659574468085,2.0220000000000002,-0.001000000000000334
Switzerland,1959,5.38,15.59,7.84,2.04,2.123,10.37,6.92,13.83,24.21,13.83,0.114,0.331,0.166,0.043,0.22,0.147,0.294,0.514,0.294,1.0110000000000001,0.367,0.45099999999999996,47.621290626471975,17.286858219500704,21.24352331606217,2.1229999999999998,4.440892098500626e-16
Switzerland,1960,5.38,15.59,7.84,2.04,2.229,10.37,6.92,13.83,24.21,13.83,0.12,0.347,0.175,0.045,0.231,0.154,0.308,0.54,0.308,1.062,0.385,0.473,47.64468371467026,17.27231942575146,21.220278151637505,2.2279999999999998,0.001000000000000334
Switzerland,1961,5.38,15.59,7.84,2.04,2.507,10.37,6.92,13.83,24.21,13.83,0.135,0.391,0.197,0.051,0.26,0.173,0.347,0.607,0.347,1.195,0.433,0.533,47.66653370562425,17.27163940965297,21.260470682090148,2.5080000000000005,-0.001000000000000334
Switzerland,1962,5.38,15.59,7.84,2.04,2.78,10.37,6.92,13.83,24.21,13.83,0.15,0.433,0.218,0.057,0.288,0.192,0.385,0.673,0.385,1.324,0.48,0.5920000000000001,47.625899280575545,17.26618705035971,21.294964028776985,2.7809999999999997,-0.0009999999999998899
Switzerland,1963,5.38,15.59,7.84,2.04,3.057,10.37,6.92,13.83,24.21,13.83,0.164,0.477,0.24,0.062,0.317,0.212,0.423,0.74,0.423,1.4569999999999999,0.529,0.649,47.66110565914295,17.304546941445864,21.229964017010143,3.058,-0.0009999999999998899
Switzerland,1964,5.38,15.59,7.84,2.04,3.389,10.37,6.92,13.83,24.21,13.83,0.182,0.528,0.266,0.069,0.351,0.235,0.469,0.82,0.469,1.6139999999999999,0.586,0.72,47.624668043670695,17.291236352906463,21.245205075243433,3.3889999999999993,4.440892098500626e-16
Switzerland,1965,5.38,15.59,7.84,2.04,3.592,10.37,6.92,13.83,24.21,13.83,0.193,0.56,0.282,0.073,0.372,0.249,0.497,0.87,0.497,1.7120000000000002,0.621,0.7629999999999999,47.66146993318486,17.28841870824053,21.24164810690423,3.593,-0.0009999999999998899
Switzerland,1966,5.38,15.59,7.84,2.04,3.857,10.37,6.92,13.83,24.21,13.83,0.208,0.601,0.302,0.079,0.4,0.267,0.533,0.934,0.533,1.8370000000000002,0.667,0.82,47.62768991444128,17.293233082706767,21.260046668395123,3.8569999999999998,4.440892098500626e-16
Switzerland,1967,5.38,15.59,7.84,2.04,4.152,10.37,6.92,13.83,24.21,13.83,0.223,0.647,0.325,0.085,0.431,0.287,0.574,1.005,0.574,1.9769999999999999,0.718,0.8819999999999999,47.615606936416185,17.29287090558767,21.242774566473983,4.151,0.001000000000000334
Switzerland,1968,5.38,15.59,7.84,2.04,4.433,10.37,6.92,13.83,24.21,13.83,0.239,0.691,0.348,0.09,0.46,0.307,0.613,1.073,0.613,2.112,0.767,0.942,47.642679900744426,17.302052785923756,21.24971802391157,4.434,-0.001000000000000334
Switzerland,1969,5.38,15.59,7.84,2.04,4.804,10.37,6.92,13.83,24.21,13.83,0.258,0.749,0.377,0.098,0.498,0.332,0.664,1.163,0.664,2.2889999999999997,0.8300000000000001,1.02,47.64779350541215,17.277268942547877,21.232306411323894,4.803,0.001000000000000334
Switzerland,1970,5.38,15.59,7.84,2.04,5.351,10.37,6.92,13.83,24.21,13.83,0.288,0.834,0.419,0.109,0.555,0.37,0.74,1.295,0.74,2.548,0.925,1.137,47.61726780041114,17.286488506821158,21.248364791627733,5.3500000000000005,0.0009999999999994458
Switzerland,1971,5.38,15.59,7.84,2.04,6.43,10.37,6.92,13.83,24.21,13.83,0.346,1.002,0.504,0.131,0.667,0.445,0.889,1.557,0.889,3.0629999999999997,1.112,1.3659999999999999,47.636080870917574,17.29393468118196,21.244167962674958,6.430000000000001,-8.881784197001252e-16
Switzerland,1972,5.38,15.59,7.84,2.04,7.886,10.37,6.92,13.83,24.21,13.83,0.424,1.229,0.618,0.161,0.818,0.546,1.091,1.909,1.091,3.7560000000000002,1.3639999999999999,1.676,47.62870910474258,17.296474765407048,21.252853157494293,7.8870000000000005,-0.001000000000000334
Switzerland,1973,5.38,15.59,7.84,1.85,11.833,10.4,6.93,13.87,24.27,13.87,0.637,1.845,0.928,0.219,1.231,0.82,1.641,2.872,1.641,5.645,2.051,2.497,47.70556917096256,17.332882616411734,21.102002873320373,11.834000000000001,-0.0010000000000012221
Switzerland,1974,5.38,15.59,7.84,1.96,14.339,10.38,6.92,13.85,24.23,13.85,0.771,2.235,1.124,0.281,1.488,0.992,1.986,3.474,1.986,6.833,2.48,3.0380000000000003,47.65325336494874,17.295487830392634,21.18697259223098,14.337,0.002000000000000668
Switzerland,1975,5.38,15.59,7.84,2.22,19.122,10.35,6.9,13.8,24.14,13.8,1.029,2.981,1.499,0.425,1.979,1.319,2.639,4.616,2.639,9.096,3.298,4.093,47.56824599937245,17.247149879719696,21.404664784018408,19.125999999999998,-0.003999999999997783
Switzerland,1976,5.38,15.59,7.84,2.01,22.426,10.38,6.92,13.84,24.21,13.84,1.207,3.496,1.758,0.451,2.328,1.552,3.104,5.429,3.104,10.683,3.88,4.762,47.63667172032463,17.30134665120842,21.234281637385177,22.429000000000002,-0.0030000000000036664
Switzerland,1977,5.38,15.59,7.84,2.64,24.306,10.28,6.86,13.71,23.99,13.71,1.308,3.789,1.906,0.642,2.499,1.667,3.332,5.831,3.332,11.526,4.166,5.282,47.420390027153786,17.139800872212625,21.731259771249896,24.306,0.0
Switzerland,1978,5.38,15.59,7.84,2.55,33.408,10.3,6.86,13.73,24.03,13.73,1.797,5.208,2.619,0.852,3.441,2.292,4.587,8.028,4.587,15.855,5.733,7.236,47.45869252873563,17.160560344827587,21.659482758620687,33.411,-0.0030000000000001137
Switzerland,1979,5.38,15.59,7.84,2.45,37.768,10.31,6.87,13.75,24.06,13.75,2.032,5.888,2.961,0.925,3.894,2.595,5.193,9.087,5.193,17.936,6.489000000000001,8.15,47.48993857233637,17.181211607710235,21.5791145943656,37.768,0.0
Switzerland,1980,5.38,15.59,7.84,2.58,39.358,10.29,6.86,13.72,24.02,13.72,2.117,6.136,3.086,1.015,4.05,2.7,5.4,9.454,5.4,18.676000000000002,6.75,8.532,47.45159815031252,17.15026170028965,21.677930789166115,39.358,0.0
Switzerland,1981,5.38,15.59,7.84,2.93,34.618,10.24,6.83,13.65,23.89,13.65,1.862,5.397,2.714,1.014,3.545,2.364,4.725,8.27,4.725,16.381,5.909,7.601,47.319313651857414,17.069154774972557,21.956785487318733,34.616,0.0020000000000024443
Switzerland,1982,5.38,15.59,7.84,2.63,37.109,10.28,6.86,13.71,24.0,13.71,1.996,5.785,2.909,0.976,3.815,2.546,5.088,8.906,5.088,17.6,6.361,8.059999999999999,47.42784769193457,17.141394270931578,21.719798431647305,37.109,0.0
Switzerland,1983,5.38,15.59,7.84,2.43,37.896,10.31,6.88,13.75,24.07,13.75,2.039,5.908,2.971,0.921,3.907,2.607,5.211,9.122,5.211,18.001,6.514,8.171,47.501055520371544,17.189149250580538,21.561642389698118,37.897,-0.0009999999999976694
Switzerland,1984,5.38,15.59,7.84,2.21,36.365,10.35,6.9,13.8,24.14,13.8,1.956,5.669,2.851,0.804,3.764,2.509,5.018,8.778,5.018,17.298000000000002,6.273,7.7780000000000005,47.567716210642104,17.250103121132955,21.388697923827856,36.367,-0.001999999999995339
Switzerland,1985,5.38,15.52,7.84,3.53,30.031,10.16,6.77,13.55,23.71,13.55,1.616,4.661,2.354,1.06,3.051,2.033,4.069,7.12,4.069,14.135,5.084,6.745000000000001,47.06802970264061,16.929173187706038,22.46012453797743,30.033,-0.0020000000000024443
Switzerland,1986,5.38,15.73,7.84,3.53,43.05,10.13,6.75,13.51,23.63,13.51,2.316,6.772,3.375,1.52,4.361,2.906,5.816,10.173,5.816,20.32,7.2669999999999995,9.652,47.20092915214867,16.880371660859467,22.420441347270614,43.055,-0.005000000000002558
Switzerland,1987,5.38,15.45,7.84,3.53,53.913,10.17,6.78,13.56,23.73,13.56,2.901,8.33,4.227,1.903,5.483,3.655,7.311,12.794,7.311,25.351,9.138,12.115,47.022054050043586,16.949529798007905,22.471389089829913,53.915,-0.0020000000000024443
Switzerland,1988,5.38,16.16,7.84,3.53,58.325,10.07,6.71,13.42,23.49,13.42,3.138,9.425,4.573,2.059,5.873,3.914,7.827,13.701,7.827,27.699,9.787,13.024000000000001,47.490784397771115,16.78011144449207,22.3300471495928,58.337,-0.012000000000000455
Switzerland,1989,5.34,15.82,7.84,3.53,56.313,10.12,6.75,13.5,23.62,13.5,3.007,8.909,4.415,1.988,5.699,3.801,7.602,13.301,7.602,26.625,9.5,12.597,47.280379308507804,16.869994495054428,22.369612700442172,56.32400000000001,-0.01100000000000989
Switzerland,1990,5.52,17.18,7.84,3.53,71.915,9.89,6.59,13.19,23.08,13.19,3.97,12.355,5.638,2.539,7.112,4.739,9.486,16.598,9.486,34.591,11.850999999999999,15.995000000000001,48.09984008899395,16.479176805951468,22.241535145658066,71.923,-0.007999999999995566
Switzerland,1991,5.07,17.17,7.84,3.5,78.218,9.96,6.64,13.28,23.25,13.28,3.966,13.43,6.132,2.738,7.791,5.194,10.387,18.186,10.387,37.748,12.985,17.091,48.259991306348915,16.60103812421693,21.85046920146258,78.21100000000001,0.006999999999990791
Switzerland,1992,4.73,16.16,7.84,3.97,88.463,10.1,6.73,13.46,23.56,13.46,4.184,14.296,6.935,3.512,8.935,5.954,11.907,20.842,11.907,42.07299999999999,14.889,19.603,47.5599968348349,16.830765404745488,22.159546929224653,88.472,-0.009000000000000341
Switzerland,1993,4.09,16.16,7.84,3.67,92.283,10.24,6.82,13.65,23.89,13.65,3.774,14.913,7.235,3.387,9.45,6.294,12.597,22.046,12.597,44.194,15.744,19.758,47.889643813053326,17.06056370078996,21.410227235785573,92.29299999999999,-0.009999999999990905
Switzerland,1994,3.98,15.51,7.84,4.52,102.72,10.22,6.82,13.63,23.85,13.63,4.088,15.932,8.053,4.643,10.498,7.006,14.001,24.499,14.001,48.483999999999995,17.503999999999998,22.732,47.20015576323987,17.0404984423676,22.13006230529595,102.721,-0.0010000000000047748
Switzerland,1995,4.06,15.31,7.84,4.48,119.865,10.25,6.83,13.66,23.91,13.66,4.867,18.351,9.397,5.37,12.286,8.187,16.374,28.66,16.374,56.408,20.473,26.611,47.059608726483965,17.080048387769576,22.200809243732532,119.86599999999999,-0.000999999999990564
Switzerland,1996,3.78,15.28,7.84,3.94,120.019,10.37,6.92,13.83,24.21,13.83,4.537,18.339,9.41,4.729,12.446,8.305,16.599,29.057,16.599,56.806,20.750999999999998,25.865,47.330839283780065,17.289762454278073,21.55075446387655,120.021,-0.001999999999995339
Switzerland,1997,3.6,14.55,7.84,4.04,105.305,10.5,7.0,13.99,24.49,13.99,3.791,15.322,8.256,4.254,11.057,7.371,14.732,25.789,14.732,49.367000000000004,18.428,22.777,46.8800151939604,17.499643891553106,21.62955225297944,105.304,0.0010000000000047748
Switzerland,1998,3.53,14.55,7.84,4.28,108.363,10.47,6.98,13.96,24.43,13.96,3.825,15.767,8.496,4.638,11.346,7.564,15.127,26.473,15.127,50.736,18.91,23.590000000000003,46.820409180255254,17.450605834094663,21.769423142585573,108.363,0.0
Switzerland,1999,3.18,14.33,7.84,4.32,110.321,10.55,7.03,14.07,24.62,14.07,3.508,15.809,8.649,4.766,11.639,7.756,15.522,27.161,15.522,51.619,19.395,23.796,46.78982242728039,17.58051504246698,21.56978272495717,110.33200000000001,-0.01100000000000989
Switzerland,2000,3.11,14.45,7.84,4.19,99.675,10.56,7.04,14.08,24.65,14.08,3.1,14.403,7.815,4.176,10.526,7.017,14.034,24.57,14.034,46.788,17.543,21.310000000000002,46.9405568096313,17.600200652119387,21.379483320792577,99.675,0.0
Switzerland,2001,3.05,15.26,8.7,4.17,96.8,10.32,6.88,13.76,24.09,13.76,2.952,14.772,8.422,4.037,9.99,6.66,13.32,23.319,13.32,46.513000000000005,16.65,20.308999999999997,48.05061983471075,17.200413223140494,20.980371900826444,96.792,0.007999999999995566
Switzerland,2002,2.73,15.18,8.84,3.72,116.172,10.43,6.95,13.91,24.34,13.91,3.171,17.635,10.27,4.322,12.117,8.074,16.159,28.276,16.159,56.181,20.191000000000003,23.651999999999997,48.360190063010016,17.38026374685811,20.359466997211033,116.18299999999999,-0.01099999999999568
Switzerland,2003,2.72,16.2,9.31,3.46,128.033,10.25,6.83,13.66,23.91,13.66,3.482,20.741,11.92,4.43,13.123,8.745,17.489,30.613,17.489,63.274,21.868,25.401,49.420071387845326,17.079971569829656,19.83941640045926,128.03199999999998,0.0010000000000047748
Switzerland,2004,2.63,16.1,9.31,3.47,141.492,10.28,6.85,13.7,23.98,13.7,3.721,22.78,13.173,4.91,14.545,9.692,19.384,33.93,19.384,69.88300000000001,24.237000000000002,28.015,49.39007152347837,17.129590365533037,19.79970599044469,141.519,-0.027000000000015234
Switzerland,2005,2.57,15.7,9.39,3.88,143.721,10.27,6.85,13.69,23.96,13.69,3.694,22.564,13.495,5.576,14.76,9.845,19.675,34.436,19.675,70.495,24.605,28.945,49.049895283222355,17.119975508102502,20.139715142533102,143.72,0.0010000000000047748
Switzerland,2006,2.47,15.85,9.34,4.34,143.821,10.2,6.8,13.6,23.8,13.6,3.552,22.796,13.433,6.242,14.67,9.78,19.56,34.229,19.56,70.458,24.45,29.354,48.990064037936044,17.000298982763297,20.410093101841873,143.822,-0.0010000000000047748
Switzerland,2007,2.44,15.56,9.56,3.88,154.728,10.28,6.86,13.71,24.0,13.71,3.775,24.076,14.792,6.003,15.906,10.614,21.213,37.135,21.213,76.003,26.520000000000003,30.991,49.12039191355152,17.13975492477121,20.029341812729434,154.727,0.0010000000000047748
Switzerland,2008,2.41,15.89,9.78,3.56,173.23,10.25,6.84,13.67,23.93,13.67,4.175,27.526,16.942,6.167,17.756,11.849,23.681,41.454,23.681,85.922,29.605,34.023,49.599953818622645,17.089995959129485,19.64036252381228,173.23100000000002,-0.0010000000000331966
Switzerland,2009,2.31,15.52,9.97,2.98,180.77,10.38,6.92,13.84,24.23,13.84,4.176,28.055,18.023,5.387,18.764,12.509,25.019,43.801,25.019,89.879,31.273,34.582,49.72008629750512,17.299883830281573,19.130386679205618,180.753,0.01700000000002433
Switzerland,2010,2.19,15.29,10.26,2.76,193.034,10.43,6.95,13.9,24.33,13.9,4.227,29.515,19.805,5.328,20.133,13.416,26.832,46.965,26.832,96.285,33.549,36.387,49.87981391879151,17.379839820964182,18.850047141954267,193.053,-0.019000000000005457
Switzerland,2011,2.21,15.45,10.5,2.51,229.627,10.4,6.93,13.87,24.27,13.87,5.075,35.477,24.111,5.764,23.881,15.913,31.849,55.731,31.849,115.31899999999999,39.794,42.688,50.220139617727874,17.329843615951084,18.590148371053928,229.64999999999998,-0.022999999999967713
Switzerland,2012,2.11,15.47,10.86,2.26,218.643,10.39,6.93,13.86,24.25,13.86,4.613,33.824,23.745,4.941,22.717,15.152,30.304,53.021,30.304,110.59,37.869,39.858000000000004,50.5801695000526,17.32001481867702,18.229716935826897,218.621,0.02199999999999136
Switzerland,2013,2.19,15.09,10.56,1.95,228.588,10.53,7.02,14.04,24.57,14.04,5.006,34.494,24.139,4.457,24.07,16.047,32.094,56.164,32.094,114.797,40.117000000000004,41.557,50.220046546625376,17.549915131152993,18.17986945946419,228.565,0.022999999999996135
Switzerland,2014,1.97,15.32,10.79,1.8,234.186,10.52,7.01,14.02,24.54,14.02,4.613,35.877,25.269,4.215,24.636,16.416,32.833,57.469,32.833,118.61500000000001,41.052,41.661,50.649910754699256,17.529655914529478,17.78970561861085,234.16099999999997,0.025000000000034106
Switzerland,2015,2.01,15.39,10.92,1.69,228.395,10.5,7.0,14.0,24.5,14.0,4.591,35.15,24.941,3.86,23.982,15.988,31.975,55.957,31.975,116.048,39.97,40.426,50.810219137897064,17.50038310821165,17.700037216226274,228.41899999999998,-0.023999999999972488
Switzerland,2016,2.05,15.36,11.18,1.46,228.647,10.49,7.0,13.99,24.48,13.99,4.687,35.12,25.563,3.338,23.985,16.005,31.988,55.973,31.988,116.65599999999999,39.989999999999995,40.013,51.020131469033046,17.489842420849605,17.49990159503514,228.647,0.0
Switzerland,2017,2.05,15.46,11.32,1.23,230.746,10.49,6.99,13.99,24.48,13.99,4.73,35.673,26.12,2.838,24.205,16.129,32.281,56.487,32.281,118.28,40.334,39.849,51.2598268225668,17.479826302514454,17.26963847694001,230.744,0.0020000000000095497
Switzerland,2018,2.06,15.53,11.38,1.0,233.859,10.51,7.0,14.01,24.51,14.01,4.817,36.318,26.613,2.339,24.579,16.37,32.764,57.319,32.764,120.25,40.949,39.92,51.419872658311206,17.510123621498423,17.07011489829342,233.88300000000004,-0.02400000000002933
Switzerland,2019,2.18,15.68,11.51,0.9,234.381,10.46,6.97,13.95,24.41,13.95,5.109,36.751,26.977,2.109,24.516,16.336,32.696,57.212,32.696,120.94,40.852,39.914,51.599745713176404,17.429740465310754,17.029537377176478,234.40199999999996,-0.020999999999958163
Switzerland,2020,2.09,14.27,11.18,0.68,286.719,10.77,7.18,14.36,25.12,14.36,5.992,40.915,32.055,1.95,30.88,20.586,41.173,72.024,41.173,144.994,51.465999999999994,49.115,50.57007034762259,17.949978899200957,17.130012311705887,286.748,-0.028999999999996362
Switzerland,2021,1.96,14.61,11.95,0.58,298.127,10.64,7.09,14.18,24.82,14.18,5.843,43.556,35.626,1.729,31.721,21.137,42.274,73.995,42.274,153.177,52.858000000000004,49.846000000000004,51.379781100001,17.730027806941337,16.719720119278026,298.15500000000003,-0.02800000000002001
Switzerland,2022,2.16,15.42,12.35,0.71,263.061,10.4,6.94,13.87,24.28,13.87,5.682,40.564,32.488,1.868,27.358,18.256,36.487,63.871,36.487,136.923,45.614000000000004,44.037000000000006,52.04990477493814,17.33970447918924,16.740223750384896,263.06100000000004,-5.684341886080802e-14
